baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABCB4,30.6281018008833,-2.37709648104049,0.743261793827441,-3.19819544174279,0.0013829052147069,0.00424796390534124
ABCB5,25.8955096812486,-2.32160762790871,0.939085351760254,-2.47220087456056,0.0134284038863678,0.0266205944226809
ABCB6,53.5548553655086,-1.71689385772931,0.551092090658766,-3.11543911957975,0.00183671258689917,0.00534717836116669
ABCB7,106.278394888473,0.596408755832716,0.228717245828546,2.60762477124179,0.00911728361274856,0.0194793828852949
ABCB8,78.0350324562267,-2.99212771889953,0.543902590170652,-5.50121983784034,3.77172572118932e-08,8.35561384293772e-07
ABCB9,19.0784767707381,-4.53540407899014,1.06815518991309,-4.2460160488095,2.17605050946305e-05,0.000148751276896183
ABCC1,322.397413507529,-1.32858066194844,0.314667228655225,-4.22217676631379,2.41954235615199e-05,0.000161926768199243
ABCC10,131.839336695218,-2.06918518235732,0.496764337906747,-4.16532553660434,3.10908605122042e-05,0.000198813186117603
ABCC11,26.1610725086094,-6.34118143725138,2.31661956761174,-2.73725627025962,0.00619540094779041,0.0142474855352344
ABCC12,26.0148398886366,-2.2924554447991,2.95493564517806,-0.775805540313537,0.437863812213783,0.485860536491947
ABCC13,135.503401918956,1.50214873377274,0.622712032738731,2.41226868086391,0.015853593828558,0.03037419611189
ABCC2,47.1919237788365,-1.15519018474401,0.68119243419727,-1.69583531282949,0.0899170728857584,0.124027874253842
ABCC3,207.183404940972,-2.32616704131321,0.488961964578627,-4.75735785158225,1.96143282746897e-06,2.0933310905846e-05
ABCC4,780.487622198508,0.91838222364049,0.465414365265029,1.97325714928786,0.0484662723054519,0.0746251803710418
ABCC5,179.322571455124,-0.0425608236317073,0.391263246019461,-0.108777975096568,0.91337859346642,0.92592883368199
ABCC5_AS1,3.24160157553653,-3.29539980929603,1.09478047715978,-3.01010100019811,0.00261160829607846,0.00708972294122163
ABCC6,49.4606336093117,-3.10695383856526,0.822421822463864,-3.77781055135095,0.000158213156089565,0.000734840738797184
ABCC6P1,8.34327845505988,-6.42131408175347,2.15956116663698,-2.97343468708192,0.00294487072383943,0.00779851652003524
ABCC6P2,1.24000939343239,-5.12510065821791,5.23152969456735,-0.979656230096533,0.327255838588787,0.376194153212115
ABCC8,34.757650132236,-8.33599245609362,2.90065943963064,-2.87382666927459,0.00405531455116043,0.0101107132020407
ABCC9,17.3655488439987,-5.38293601880382,2.46186625042303,-2.18652659049972,0.0287771014756994,0.0489449346104147
ABCD1,86.2672790491157,-0.803983730574889,0.384333918184338,-2.09188857016069,0.0364484847787476,0.05923963839933
ABCD2,67.3224187070975,0.556391926715848,0.527382868766641,1.05500568878365,0.291422722981721,0.340127005140851
ABCD3,84.0990083842755,0.700007631158351,0.244399665045988,2.86419226894862,0.00418074159770835,0.0103634809375945
ABCD4,105.573643608331,-1.5888615537554,0.317794336739556,-4.99965345530221,5.74334466508152e-07,7.90047546090273e-06
ABCE1,142.173398927097,0.39354071308648,0.31684747245434,1.24205097815067,0.214217753864321,0.259934892919378
ABCF1,270.384305880201,-0.902045469448487,0.223411942074194,-4.03758841659825,5.4003493571667e-05,0.000308835621524375
ABCF2,98.3060750060474,-1.19592768608845,0.37010598576106,-3.23131138673487,0.00123223619068826,0.00387229198424521
ABCF3,159.919151015238,-0.775347750182247,0.339462807364401,-2.28404329829848,0.0223689864183237,0.040017567780192
ABCG1,152.171940482945,-0.434213931875154,0.471401195609288,-0.921113344470691,0.356991253893465,0.405706407884849
ABCG2,125.782199173746,0.686986295896823,0.548749681760159,1.2519119713988,0.210601942062321,0.256230798424558
ABCG4,19.6636946751288,-9.78245963709327,2.39862833647512,-4.07835573704136,4.53553317625191e-05,0.000269673231060399
ABCG5,8.25655237908691,-7.24503636068108,2.34255168275275,-3.09279680530565,0.00198279846990623,0.00567282999271094
ABCG8,8.67138578229248,-7.59805471530454,2.84613552557471,-2.6696039759984,0.00759407566781509,0.0167915805064244
ABHD1,15.8918406206779,-1.89169227566882,0.834446963453447,-2.26700120980709,0.023390151813257,0.0414550028674143
ABHD10,54.8726568168815,0.154172028987363,0.343304807150711,0.449082057041168,0.65337246357914,0.692077867557725
ABHD11,20.0168011511299,-0.836738264326825,0.547980398818427,-1.52694925973817,0.126773629096816,0.165907128303978
ABHD11_AS1,3.93840006960458,-0.748332665581424,1.0684786758826,-0.700372110808176,0.483694948587564,0.531031258240204
ABHD12,56.9721133431365,-0.949291624122477,0.467704667854525,-2.02968174013979,0.0423889001528944,0.0668943023481699
ABHD12B,28.9499607914792,1.86436900273929,1.0486136817105,1.7779369421331,0.075414212021702,0.107177437435598
ABHD13,171.44420584888,1.40632359783456,0.315345096919032,4.45963362542989,8.20998742972685e-06,6.71895307040404e-05
ABHD14A,14.3261608373612,-2.35761768879625,0.541345748938295,-4.35510520479766,1.33003024700978e-05,9.97137110422223e-05
ABHD14A_ACY1,0,NA,NA,NA,NA,NA
ABHD14B,66.0658029454328,-2.06190856764436,0.379340116332094,-5.43551414382775,5.46386506891012e-08,1.13213665042853e-06
ABHD15,57.439165535778,-0.383981807925522,0.353905179024073,-1.08498499226372,0.27792830229763,0.326174765016154
ABHD16A,209.959335215391,0.0221150341733677,0.234241151869394,0.0944113961055761,0.924782363459106,0.935597640646653
ABHD16B,23.3042247739601,-0.828641318675431,0.518887578953311,-1.59695732232972,0.11027522074515,0.147489880955242
ABHD17A,219.532375462789,-1.76063562658153,0.361004731252464,-4.87704308049706,1.07687922905457e-06,1.29770898485334e-05
ABHD17B,54.7263709136967,1.08486899319843,0.235842958334032,4.59996347086986,4.22565034026462e-06,3.93621554017698e-05
ABHD17C,9.25059923337678,-0.174129399559442,0.664484735924214,-0.262051767550763,0.793281531531818,0.819775412916367
ABHD2,1036.78997804225,1.97479659806743,0.294229785868371,6.71174943161904,1.92304717468821e-11,1.5094384341131e-09
ABHD3,161.661594989785,2.30862486845168,0.375723324027425,6.1444811136696,8.02253345535145e-10,3.35771042472018e-08
ABHD4,97.5166839073402,0.0506528134656669,0.306605429742588,0.165205206927329,0.868782467045656,0.88672043747155
ABHD5,317.307290927964,3.16111027487147,0.573195729552102,5.51488804241716,3.49002057204976e-08,7.85190708920498e-07
ABHD6,21.6464894015397,-0.765213501991743,0.556483141756524,-1.37508838017333,0.169104046345724,0.2118802636996
ABHD8,28.1825939019013,-2.02490735333522,0.42871160917679,-4.72323890930651,2.32117899333962e-06,2.40416212092612e-05
ABI1,533.170362721464,1.29908888893733,0.290278883483656,4.47531309665683,7.62994191619841e-06,6.34571472569947e-05
ABI2,107.870267679584,-0.643989876252733,0.269282568251119,-2.39150228117322,0.0167795796885448,0.031806496768309
ABI3,97.066306903598,-0.534839507245093,0.380882161333319,-1.40421254010119,0.160255568756704,0.202310200565989
ABI3BP,23.5088294822637,-1.69126550843131,0.726513315279935,-2.32792086925433,0.0199163058760887,0.0364444959603566
ABL1,121.820306629208,-1.38927636829244,0.342037458319117,-4.06176672905886,4.87027302841811e-05,0.000285302576330017
ABL2,168.436500382906,0.181011665172766,0.252023158860067,0.718234252723062,0.472612861419231,0.520143026445713
ABLIM1,454.667215169214,-0.732170130754006,0.358119669612839,-2.04448454770873,0.0409057024014412,0.0649541944544084
ABLIM2,27.6522804214951,-5.59922127693704,1.26159995148816,-4.43819078332421,9.07181928974723e-06,7.25509297885774e-05
ABLIM3,116.512028171082,-2.19328745964001,0.616913298865291,-3.55526046151736,0.000377604832117378,0.0014847944166869
ABO,14.433552282081,-5.06284636132849,1.1654120453122,-4.3442543619602,1.3974951610567e-05,0.000103758419815173
ABR,400.717855846478,0.346266480421071,0.294758732580246,1.17474545161033,0.240096569413655,0.28704099841142
ABRA,8.67035244822541,-0.990948794948658,0.741381525536255,-1.33662461339576,0.181345200613014,0.225071426555218
ABRACL,55.8256244649997,1.53466593533243,0.363592458135341,4.2208409470396,2.43392628658988e-05,0.00016253520252498
ABT1,92.5616907615155,-0.140735733482176,0.301773803909813,-0.466361664461225,0.640956646802027,0.680775707865297
ABTB1,718.633832474669,0.525856253996152,0.36688145786826,1.43331379310256,0.151768181946817,0.193074142969658
ABTB2,54.9552493863405,-2.74582388998839,0.722136112162415,-3.80236335469515,0.000143322318826251,0.000679101779927357
ACAA1,236.580425290063,0.917327712374324,0.24662229604001,3.71956521005507,0.000199566019953414,0.000886286691651386
ACAA2,76.1649350300715,0.88355515112255,0.290054648224258,3.04616787399119,0.00231778387214474,0.00642991352426061
ACACA,158.951230362302,-1.71538286212202,0.33297129146148,-5.15174402751914,2.58075129471114e-07,4.06435242361944e-06
ACACB,109.009707684368,-2.68669088761075,0.594714642381882,-4.517613484091,6.25405110680337e-06,5.38176979306288e-05
ACAD10,95.0366948190164,-0.797115020407284,0.418473767950794,-1.90481478519106,0.0568041512776831,0.0850176295211769
ACAD11,13.4810705634187,-1.59280225976307,0.488102993028352,-3.26325034370472,0.00110142178827634,0.00354324086609573
ACAD8,63.6679062984667,-0.355745745605563,0.399894313406256,-0.88959941084273,0.373681022689298,0.422504273801402
ACAD9,100.631516641662,-0.926643096049501,0.289864171385861,-3.19681832914759,0.00138952411011243,0.00426290366167022
ACADL,4.21140065842081,-6.53121688082492,2.13125786928434,-3.06448927412902,0.00218041992746298,0.00613333601762198
ACADM,103.706382839369,0.924084792483675,0.35467819946378,2.60541751334238,0.00917623657320669,0.0195831984130075
ACADS,44.4482730960406,-1.67084241006143,0.368896781099052,-4.52929517325551,5.91807739620399e-06,5.14673718477662e-05
ACADSB,60.3059537513634,-0.278373792003679,0.347133460676096,-0.801921518776967,0.422598357583781,0.470750235734224
ACADVL,484.307343889174,-0.431344490728474,0.26038073314802,-1.65659142868787,0.0976021064401803,0.132766101047691
ACAN,37.0174324160496,-7.19391442155188,1.47220008560216,-4.8865059117351,1.02641246925437e-06,1.25519669211754e-05
ACAP1,534.871094199553,0.158102171210092,0.372518970424228,0.424413744701496,0.671264098541498,0.707977005794089
ACAP2,1145.01783496249,2.83313363784246,0.323201025443233,8.76585596830068,1.85362873808159e-18,2.39683951774676e-15
ACAP3,123.156292388522,-1.94948076986128,0.478489072104758,-4.07424303607601,4.61642532378159e-05,0.000273754133127362
ACAT1,60.4400204007486,-0.0239245917997396,0.205530996604737,-0.116403813512128,0.907332513196135,0.920597389287298
ACAT2,32.0070128686259,-0.612580474690484,0.32911879551049,-1.86127466144959,0.0627053995179663,0.0922096280216315
ACBD3,153.586611139119,0.787265120683111,0.237504825455057,3.31473316036725,0.000917306436799106,0.0030566098656287
ACBD4,37.8228926941536,-3.11516432383738,0.538177599691758,-5.78835745973372,7.10780272647396e-09,2.09633250160879e-07
ACBD5,128.659668549519,0.754567967007377,0.229504649963149,3.2878112366287,0.00100969514114428,0.00330484815182956
ACBD6,101.330409418989,-0.010783647191076,0.282628795648828,-0.0381548071431296,0.969564253311629,0.973725813488129
ACBD7,9.71681734313384,-4.17130221903674,1.25140189926027,-3.33330341076076,0.000858212968907189,0.00289902051699599
ACCS,58.9684571258366,-1.55933717799179,0.583749384714312,-2.67124423395312,0.00755706390846701,0.0167247947124779
ACCSL,10.6681020131838,-4.73745970147981,1.28303956799329,-3.69237225387316,0.000222171945968897,0.00096761573631694
ACD,26.5042603804297,-1.95500496364054,0.559074493096677,-3.4968595201185,0.000470769668819623,0.00178073429154126
ACE,40.249319514561,-4.41443754007264,0.988664345690108,-4.46505182402555,8.00493730905695e-06,6.5972928483365e-05
ACE2,9.34457757905823,-1.23322202319064,1.9612341561398,-0.628798972998678,0.529480672477403,0.575699011136269
ACER1,6.34390220673021,-5.87189740005096,1.41792110989362,-4.14120176297502,3.45490882604326e-05,0.000215925209967517
ACER2,40.9651385678809,-1.91952831282377,0.43854522834776,-4.37703613845187,1.20304033674706e-05,9.19509351942877e-05
ACER3,162.172307276565,1.22959772536436,0.275944062484468,4.45596732284671,8.3515753579675e-06,6.80310024517724e-05
ACHE,30.6522837179736,-3.08708334985907,0.798836067899892,-3.86447667288595,0.000111327628165041,0.000555236940470713
ACIN1,742.154473284548,0.492757625898755,0.222706423783701,2.21258829236707,0.0269260429233606,0.0464028495048487
ACKR1,21.5538756130492,-2.23195548933188,0.864955515522595,-2.58042806742884,0.00986779117390878,0.0207224458125131
ACKR2,13.1659390214266,-3.03556279458005,0.8264505769595,-3.67301188868164,0.00023970832642422,0.00103047316948211
ACKR3,10.862392703442,-2.42134339024812,0.821090106592742,-2.94893748055973,0.00318868474951453,0.0083189558167222
ACKR4,9.15605014018582,-1.56017925982113,0.553300722557633,-2.81976725533486,0.00480584928899853,0.011587997382679
ACLY,417.167678233502,0.472564805242317,0.192796265964559,2.45110973948627,0.0142416526882358,0.027884039149233
ACMSD,7.12306052705951,-3.22141925799007,1.00246990068716,-3.21348227590864,0.00131135891353728,0.00407043155878506
ACO1,106.393276808355,1.71557498234396,0.607619318302105,2.82343719277699,0.00475117339630133,0.0114854696448225
ACO2,154.029343975656,-0.904639777559015,0.23977010527754,-3.77294649185674,0.000161330897637725,0.000746717688990886
ACOT1,3.03975937403757,-2.57550426329603,0.857658304684441,-3.002949133972,0.00267377116776397,0.00721067069699509
ACOT11,20.5408537790695,-5.1092830738761,1.19271398888252,-4.28374540879084,1.83773188636869e-05,0.000129851587530359
ACOT12,7.40750139175055,-7.0678373529708,1.9712668583569,-3.58542899608326,0.000336524556543272,0.00135315630039271
ACOT13,86.2127032724913,0.869097438645578,0.245626969341944,3.53828181397981,0.000402739970015755,0.00156558790875745
ACOT2,23.3849704987115,-2.59089755269302,0.458638851918756,-5.64910177551198,1.61288350286434e-08,4.0946092398655e-07
ACOT4,7.24854576375411,-2.71729209697726,0.926240084482056,-2.93368009277718,0.00334969262490802,0.00864991049072317
ACOT6,2.59029143528554,-6.94803611181933,2.45341847213135,-2.83198165773301,0.00462605022648449,0.0112371763856309
ACOT7,29.3638398001566,-3.21575533931882,0.621273678696699,-5.17606885594252,2.26609853727506e-07,3.65791779656857e-06
ACOT8,48.0497541005505,-0.668718688365997,0.198535576940607,-3.36825620209142,0.000756452658708383,0.00261703817105769
ACOT9,142.090697663409,1.87554753440828,0.296482080089497,6.32600639418788,2.5158739488154e-10,1.25351596560662e-08
ACOX1,391.284280551092,2.89215584285061,0.48216828577462,5.99822910004183,1.99480957307888e-09,7.08215051898872e-08
ACOX2,11.5162295012133,-4.5882935286415,1.34376091648307,-3.41451628214497,0.000638953744417687,0.00228000226475726
ACOX3,48.2391134021387,-0.97440613925874,0.474592651442339,-2.05314207098954,0.0400588007188548,0.0638517102362332
ACOXL,13.2524652003214,-3.15729883121389,1.13021374729255,-2.79354134452644,0.00521343641158823,0.012371651285608
ACP1,357.144156316829,1.70910342676747,0.402987569621885,4.24108224571564,2.2244460072898e-05,0.000151259865782164
ACP2,51.0479678466952,-1.5059210817958,0.391826881205646,-3.84333274215924,0.000121374728842322,0.000595434172962895
ACP5,87.1576121510106,-0.581627571183981,0.38934861181092,-1.49384781026634,0.135215401983676,0.175227977420348
ACP6,23.2670289128055,-0.102944860329419,0.498499329521173,-0.206509526157842,0.836392924315769,0.858073725481978
ACPP,96.0608365189733,2.1444819964833,0.442922833290461,4.84166052256101,1.28758600120064e-06,1.48793099141568e-05
ACPT,12.2167254755909,-5.12274836596151,0.910579901868578,-5.625808735125,1.84640844232194e-08,4.56823389838523e-07
ACR,4.77694923465209,-7.75771795124938,2.91652171902529,-2.6599212001898,0.00781589351820737,0.0171907674087125
ACRBP,126.599609478841,-2.80148755484103,0.414181075331052,-6.76391974838982,1.3430749758028e-11,1.11475222991632e-09
ACRC,49.2071942593025,0.572615247263018,0.553177197833707,1.03513892023285,0.300604038674281,0.349200436056066
ACRV1,3.85325606800426,-5.73799698072522,2.17623751764782,-2.63665934172807,0.00837268670022242,0.0181826365111875
ACSBG1,17.5404103282789,-4.19254245646722,0.844658717807921,-4.96359342309023,6.92007307595058e-07,9.17002995307195e-06
ACSBG2,17.0802319563162,-5.05814533414819,1.26223861801907,-4.007281398256,6.14216666685473e-05,0.00034287832463369
ACSF2,41.7975090330591,-2.07534582757792,0.557587867853921,-3.72200678534424,0.000197645710517405,0.000879348028973487
ACSF3,121.087029366616,-1.06933655278688,0.319376199968193,-3.34820363224741,0.000813372235759988,0.00277425087993217
ACSL1,4114.88410820402,3.81880981529281,0.688820280284462,5.54398574576776,2.956629147338e-08,6.84622666275212e-07
ACSL3,215.872197926719,1.26301552336424,0.334554200017614,3.7752194511315,0.00015986685979051,0.000740998770116988
ACSL4,451.299993490677,3.144820753902,0.427173121984021,7.36193499089028,1.81263248595033e-13,3.2505660521772e-11
ACSL5,199.436903603974,0.664894562442811,0.202325135733798,3.28626771968472,0.00101524467634528,0.00332035825458612
ACSL6,143.59333751898,-0.43033002119235,0.42860801523212,-1.00401767092316,0.315370096178022,0.364132555827693
ACSM1,11.7390189685589,-2.97132463348902,0.796497835070924,-3.73048676676496,0.000191110181643863,0.000855880417519775
ACSM2A,11.3544813610279,-8.63924278557329,3.12213298426931,-2.76709635018804,0.00565580368228061,0.0131970543134457
ACSM2B,11.0797935977703,-5.99159898859027,2.53003267047686,-2.36819036311534,0.0178753358900924,0.0334430315159217
ACSM3,18.1759060333924,-1.49088172599261,0.623863158229512,-2.38975760361238,0.0168594958835618,0.0319196631896378
ACSM4,6.40216253717251,-5.66756030345268,2.11248388031794,-2.68288925480448,0.00729891559290224,0.0162515641006364
ACSM5,9.34958304373888,-8.31306362297112,2.40706771009238,-3.4536060569115,0.000553144754237727,0.00202287292678066
ACSM6,8.91655867729006,-4.39039873984271,1.55303945951832,-2.82697178937385,0.00469904673617708,0.0113852248732148
ACSS1,145.216901779354,-0.732914481025172,0.30617247747218,-2.39379609518223,0.0166750160537389,0.0316471065591547
ACSS2,103.154910212014,0.154940235252086,0.403603477359432,0.383892220814795,0.701058332321935,0.735925530186519
ACSS3,6.41408822887775,-2.40778969231168,1.7924076612879,-1.34332704792258,0.179166097566358,0.222738219057296
ACTA1,2.37013530486554,-5.38170072061679,2.01162126402146,-2.67530514658518,0.00746612598632805,0.0165525139406443
ACTA2,40.9829035279122,-0.999856094858189,0.403245005823655,-2.47952505404479,0.0131557487346472,0.0261984627472491
ACTA2_AS1,15.6085405937875,-1.38796196789939,0.665875306522713,-2.08441723893848,0.0371222310973113,0.0601084346367843
ACTB,16829.350595633,0.947579746852274,0.375064046633987,2.52644783032746,0.0115222500071613,0.0234920031681277
ACTBL2,3.75915554777681,-7.55234019245921,3.03133095439777,-2.49142713417764,0.0127231061423259,0.0254938857136412
ACTC1,7.58170982667587,-8.72576702353957,3.09768108568823,-2.81687067911993,0.00484940474065302,0.0116655415322005
ACTG1,3090.77643576354,1.0983587798297,0.386853248724337,2.83921301798957,0.00452249549344457,0.0110391126957721
ACTG1P17,6.83817303923696,-2.28049059838703,0.895817558536336,-2.54570875135902,0.0109056135980732,0.022482933194383
ACTG1P20,32.1444396990326,-1.19234924779258,0.383435266843602,-3.10964940081771,0.00187309530528357,0.00543629125342077
ACTG1P4,7.12688478816173,-0.667345103515375,0.68681055577053,-0.971658192944754,0.331220621798153,0.38016483234464
ACTG2,8.52369443088402,-6.73471173462634,2.97956032312907,-2.26030387179867,0.0238023978536542,0.0420642576944738
ACTL10,10.7277397246591,-3.39868795675394,0.803066775328647,-4.23213618240284,2.31482170459688e-05,0.000156109084925984
ACTL6A,40.258973898039,0.195228208123473,0.357219257428505,0.546522070307328,0.584707120984651,0.628201537077488
ACTL6B,9.92561704272468,-8.9679102848952,2.64674429079921,-3.38827982592428,0.000703324703525452,0.00246670682601189
ACTL7A,4.29602305912045,-4.00140992337156,1.37893638490736,-2.90180893561699,0.00371014750468256,0.00938442333934327
ACTL7B,2.68479884879712,-6.1981659201894,2.18169805275592,-2.84098246884342,0.00449747847081185,0.0109922454308501
ACTL8,6.38423685955168,-7.54350042000243,3.00022646290164,-2.51431034066236,0.0119265432222595,0.0241589818717317
ACTL9,2.86086960898873,-6.11585219451558,2.04501225692298,-2.9906188453451,0.0027841276713544,0.00744943851224044
ACTN1,987.496397087986,1.63192612114723,0.461456988415622,3.53646420384774,0.000405521452721759,0.00157515431627955
ACTN1_AS1,3.67584995350273,-5.80947041543547,1.62812287719914,-3.56820145260135,0.0003594401050751,0.00142661138957756
ACTN2,15.2583815322539,-7.42805778209161,2.68921974967086,-2.76216095133198,0.00574201645756504,0.0133652165162916
ACTN3,19.7070121003967,-6.96750857298422,1.61710186406887,-4.30863925631311,1.64262037904756e-05,0.000118589178584897
ACTN4,681.205889472612,1.13413187670692,0.279480461062655,4.05800059293829,4.94946422720123e-05,0.000288372368864923
ACTR10,146.432965015761,0.79933248469217,0.247180554360242,3.23380003237318,0.00122154952465463,0.00384592128692121
ACTR1A,260.647640485487,0.833565526976205,0.200161585370552,4.16446305335289,3.12086157152234e-05,0.000199462349347453
ACTR1B,113.618622934359,-0.63627686228731,0.347334150975122,-1.83188684585433,0.066968280734436,0.0972385768961953
ACTR2,1399.95811748032,2.74487927088976,0.413379659779651,6.64009272336451,3.13485882749643e-11,2.21313826649231e-09
